"","level","success","success_rate","offered","id","rank","tf","idf","level1","level2","psuccess","lemmaTF","bucket","model_prediction","model_correct","age"
"1175",4,1,25,4,16473,934,1,0.021276596,3,4,72.72727273,213735,8,1,1,33.9884241133276
"1176",4,1,66.66666667,6,12654,444,32,0.425531915,3,4,72.72727273,3043217,4,1,1,33.9884241133276
"1177",6,1,44.44444444,9,10068,6517,37,0.255319149,3,6,72.72727273,115118,6,1,1,33.9884241133276
"1178",7,0,33.33333333,9,12753,9128,25,0.382978723,3,7,72.72727273,210279,7,1,0,33.9884241133276
"1179",11,0,33.33333333,6,15853,NA,1,0.021276596,4,11,0,36666,7,0,1,33.9884241133276
"1180",9,1,50,4,12658,2655,26,0.425531915,3,9,72.72727273,474285,5,1,1,33.9884241133276
"1181",6,1,42.85714286,7,12839,412,33,0.340425532,3,6,72.72727273,686845,6,1,1,33.9884241133276
"1182",6,1,33.33333333,9,13150,3048,60,0.255319149,3,6,72.72727273,342284,7,1,1,33.9884241133276
"1183",11,1,66.66666667,6,10864,688,32,0.234042553,3,11,0,1815607,4,0,0,33.9884241133276
"1184",4,1,38.46153846,13,18198,7107,5,0.021276596,3,4,72.72727273,30693,7,1,1,33.9884241133276
"1185",1,1,80,10,12981,3051,34,0.29787234,3,1,72.72727273,206405,2,1,1,21.0079892235833
"1186",1,1,80,10,12981,3051,34,0.29787234,3,1,72.72727273,206405,2,1,1,21.0079892235833
"1187",2,1,57.14285714,7,10086,1091,41,0.276595745,3,2,72.72727273,1256095,5,1,1,21.0079892235833
"1188",2,1,57.14285714,7,10086,1091,41,0.276595745,3,2,72.72727273,1256095,5,1,1,21.0079892235833
"1189",1,1,63.63636364,11,17185,2379,0,0,3,1,72.72727273,215303,4,1,1,21.0079892235833
"1190",1,1,63.63636364,11,17185,2379,0,0,3,1,72.72727273,215303,4,1,1,21.0079892235833
"1191",1,0,11.11111111,9,17644,10075,1,0.021276596,6,1,45.45454545,30999,9,0,1,21.0079892235833
"1192",1,0,11.11111111,9,17644,10075,1,0.021276596,6,1,45.45454545,30999,9,0,1,21.0079892235833
"1193",1,1,25,12,18171,116,0,0,3,1,72.72727273,94049,8,1,1,21.0079892235833
"1194",1,1,25,12,18171,116,0,0,3,1,72.72727273,94049,8,1,1,21.0079892235833
"1195",1,1,83.33333333,6,10376,8615,34,0.340425532,3,1,72.72727273,71748,2,1,1,21.0079892235833
"1196",1,1,83.33333333,6,10376,8615,34,0.340425532,3,1,72.72727273,71748,2,1,1,21.0079892235833
"1197",1,0,50,6,16313,628,1,0.021276596,5,1,54.54545455,387245,5,1,0,21.0079892235833
"1198",1,0,50,6,16313,628,1,0.021276596,5,1,54.54545455,387245,5,1,0,21.0079892235833
"1199",2,0,0,34,16336,681,0,0,1,2,90.90909091,50137,10,1,0,21.0079892235833
"1200",2,0,0,34,16336,681,0,0,1,2,90.90909091,50137,10,1,0,21.0079892235833
"1201",1,1,60,5,15641,22305,56,0.042553191,5,1,54.54545455,8706,4,1,1,21.0079892235833
"1202",1,1,60,5,15641,22305,56,0.042553191,5,1,54.54545455,8706,4,1,1,21.0079892235833
"1203",1,1,54.16666667,24,10209,4743,45,0.404255319,2,1,81.81818182,942038,5,1,1,21.0079892235833
"1204",1,1,54.16666667,24,10209,4743,45,0.404255319,2,1,81.81818182,942038,5,1,1,21.0079892235833
"1205",1,1,22.72727273,22,12405,48,72,0.595744681,2,1,81.81818182,26453163,8,1,1,21.0079892235833
"1206",1,1,22.72727273,22,12405,48,72,0.595744681,2,1,81.81818182,26453163,8,1,1,21.0079892235833
"1207",1,1,45.16129032,31,12302,246,75,0.723404255,2,1,81.81818182,5473760,6,1,1,21.0079892235833
"1208",1,1,45.16129032,31,12302,246,75,0.723404255,2,1,81.81818182,5473760,6,1,1,21.0079892235833
"1209",2,1,27.77777778,36,10484,474,145,0.787234043,1,2,90.90909091,2502417,8,1,1,21.0079892235833
"1210",2,1,27.77777778,36,10484,474,145,0.787234043,1,2,90.90909091,2502417,8,1,1,21.0079892235833
"1211",1,1,47.61904762,42,16791,1833,2,0.042553191,2,1,81.81818182,63551,6,1,1,21.0079892235833
"1212",1,1,47.61904762,42,16956,1833,2,0.042553191,2,1,81.81818182,63551,6,1,1,21.0079892235833
"1213",1,1,47.61904762,42,16791,1833,2,0.042553191,2,1,81.81818182,63551,6,1,1,21.0079892235833
"1214",1,1,47.61904762,42,16956,1833,2,0.042553191,2,1,81.81818182,63551,6,1,1,21.0079892235833
"1215",1,1,61.29032258,31,9507,10,1951,1,1,1,90.90909091,67939232,4,1,1,21.0079892235833
"1216",1,1,61.29032258,31,9507,10,1951,1,1,1,90.90909091,67939232,4,1,1,21.0079892235833
"1217",2,1,54.16666667,24,10092,4575,6,0.085106383,1,2,90.90909091,198609,5,1,1,21.0079892235833
"1218",2,1,54.16666667,24,10092,4575,6,0.085106383,1,2,90.90909091,198609,5,1,1,21.0079892235833
"1219",2,1,66.66666667,9,13736,704,10,0.191489362,6,2,45.45454545,713939,4,0,0,21.0079892235833
"1220",2,1,66.66666667,9,13736,704,10,0.191489362,6,2,45.45454545,713939,4,0,0,21.0079892235833
"1221",1,1,80,5,11844,2170,40,0.14893617,4,1,63.63636364,534298,2,1,1,21.0079892235833
"1222",1,1,80,5,11844,2170,40,0.14893617,4,1,63.63636364,534298,2,1,1,21.0079892235833
"1223",3,1,25,28,17317,4497,0,0,2,3,81.81818182,41910,8,1,1,21.0079892235833
"1224",3,1,25,28,17317,4497,0,0,2,3,81.81818182,41910,8,1,1,21.0079892235833
"1225",2,1,32.55813953,43,10405,9862,75,0.574468085,2,2,81.81818182,103502,7,1,1,21.0079892235833
"1226",2,1,32.55813953,43,17507,6156,75,0.574468085,2,2,81.81818182,103502,7,1,1,21.0079892235833
"1227",2,1,32.55813953,43,10405,9862,75,0.574468085,2,2,81.81818182,103502,7,1,1,21.0079892235833
"1228",2,1,32.55813953,43,17507,6156,75,0.574468085,2,2,81.81818182,103502,7,1,1,21.0079892235833
"1229",2,1,58.62068966,29,12316,476,101,0.680851064,1,2,90.90909091,1976725,5,1,1,21.0079892235833
"1230",2,1,58.62068966,29,12316,476,101,0.680851064,1,2,90.90909091,1976725,5,1,1,21.0079892235833
"1231",2,1,44.44444444,9,13037,7247,16,0.29787234,4,2,63.63636364,1411516,6,1,1,21.0079892235833
"1232",2,1,44.44444444,9,13037,7247,16,0.29787234,4,2,63.63636364,1411516,6,1,1,21.0079892235833
"1233",2,1,74.07407407,27,10132,548,151,0.70212766,2,2,81.81818182,1356586,3,1,1,21.0079892235833
"1234",2,1,74.07407407,27,10132,548,151,0.70212766,2,2,81.81818182,1356586,3,1,1,21.0079892235833
"1235",2,0,28,25,12527,520,143,0.489361702,1,2,90.90909091,75127,8,1,0,21.0079892235833
"1236",2,0,28,25,12527,520,143,0.489361702,1,2,90.90909091,75127,8,1,0,21.0079892235833
"1237",1,1,83.33333333,6,9659,1101,11,0.191489362,5,1,54.54545455,999402,2,1,1,21.0079892235833
"1238",1,1,83.33333333,6,9659,1101,11,0.191489362,5,1,54.54545455,999402,2,1,1,21.0079892235833
"1239",3,1,79.16666667,24,9788,1696,49,0.361702128,2,3,81.81818182,590285,3,1,1,21.0079892235833
"1240",3,1,79.16666667,24,9788,1696,49,0.361702128,2,3,81.81818182,590285,3,1,1,21.0079892235833
"1241",2,1,75,8,16121,137,2,0.042553191,9,2,18.18181818,2015627,3,0,0,21.0079892235833
"1242",2,1,75,8,16121,137,2,0.042553191,9,2,18.18181818,2015627,3,0,0,21.0079892235833
"1243",1,1,66.66666667,6,12804,4597,20,0.361702128,3,1,72.72727273,212362,4,1,1,21.0079892235833
"1244",1,1,66.66666667,6,12804,4597,20,0.361702128,3,1,72.72727273,212362,4,1,1,21.0079892235833
"1245",3,1,37.5,8,13764,9027,58,0.170212766,3,3,72.72727273,31584,7,1,1,21.0079892235833
"1246",3,1,37.5,8,13764,9027,58,0.170212766,3,3,72.72727273,31584,7,1,1,21.0079892235833
"1247",3,1,36.36363636,22,17575,3510,2,0.042553191,3,3,72.72727273,64061,7,1,1,21.0079892235833
"1248",3,1,36.36363636,22,17128,3510,2,0.042553191,3,3,72.72727273,64061,7,1,1,21.0079892235833
"1249",3,1,36.36363636,22,17575,3510,2,0.042553191,3,3,72.72727273,64061,7,1,1,21.0079892235833
"1250",3,1,36.36363636,22,17128,3510,2,0.042553191,3,3,72.72727273,64061,7,1,1,21.0079892235833
"1251",3,0,0,5,16440,861,0,0,10,3,9.090909091,238499,10,0,1,21.0079892235833
"1252",3,0,0,5,16440,861,0,0,10,3,9.090909091,238499,10,0,1,21.0079892235833
"1253",3,1,27.27272727,11,14082,22734,15,0.14893617,5,3,54.54545455,25478,8,1,1,21.0079892235833
"1254",3,1,27.27272727,11,14082,22734,15,0.14893617,5,3,54.54545455,25478,8,1,1,21.0079892235833
"1255",3,1,44.44444444,9,14480,2439,9,0.127659574,7,3,36.36363636,132035,6,0,0,21.0079892235833
"1256",3,1,44.44444444,9,14480,2439,9,0.127659574,7,3,36.36363636,132035,6,0,0,21.0079892235833
"1257",2,1,73.91304348,23,12240,733,167,0.829787234,1,2,90.90909091,1693512,3,1,1,18.8970600314312
"1258",2,1,60,25,10810,6622,366,0.808510638,1,2,90.90909091,1091931,4,1,1,18.8970600314312
"1259",2,1,36,25,10442,75,279,0.936170213,1,2,90.90909091,17558603,7,1,1,18.8970600314312
"1260",2,1,0,3,18185,6869,0,0,9,2,18.18181818,76279,10,0,0,18.8970600314312
"1261",1,0,0,7,16372,731,2,0.042553191,5,1,54.54545455,796909,10,1,0,18.8970600314312
"1262",2,0,0,3,13321,11628,19,0.234042553,4,2,63.63636364,1187841,10,1,0,18.8970600314312
"1263",1,1,63.63636364,33,9496,3,13272,1,1,1,90.90909091,387117884,4,1,1,18.8970600314312
"1264",2,1,78.125,32,10458,4387,76,0.595744681,2,2,81.81818182,1094920,3,1,1,18.8970600314312
"1265",1,0,20,5,17700,8322,2,0.042553191,3,1,72.72727273,67161,8,1,0,18.8970600314312
"1266",1,1,55.55555556,9,14418,464,11,0.127659574,6,1,45.45454545,1283343,5,0,0,18.8970600314312
"1267",2,1,40,5,17662,3760,0,0,3,2,72.72727273,41784,6,1,1,18.8970600314312
"1268",1,0,25,20,17519,3299,2,0.042553191,2,1,81.81818182,75369,8,1,0,18.8970600314312
"1269",2,0,6.896551724,29,9639,260,46,0.553191489,2,2,81.81818182,1730053,10,1,0,18.8970600314312
"1270",2,1,50,28,10874,1063,88,0.510638298,2,2,81.81818182,1427206,5,1,1,18.8970600314312
"1271",1,0,50,16,9563,412,59,0.574468085,2,1,81.81818182,1447861,5,1,0,18.8970600314312
"1272",1,1,66.66666667,6,13192,1326,23,0.255319149,4,1,63.63636364,575477,4,1,1,18.8970600314312
"1273",2,1,29.03225806,31,13144,3795,76,0.255319149,2,2,81.81818182,201625,8,1,1,18.8970600314312
"1274",2,1,50,28,12196,172,373,0.936170213,1,2,90.90909091,7256808,5,1,1,18.8970600314312
"1275",1,1,80.95238095,21,11335,647,462,0.914893617,1,1,90.90909091,4515669,2,1,1,18.8970600314312
"1276",2,1,60,5,15237,11210,5,0.106382979,9,2,18.18181818,850121,4,0,0,18.8970600314312
"1277",1,1,54.16666667,24,10209,4743,45,0.404255319,2,1,81.81818182,942038,5,1,1,18.8970600314312
"1278",1,1,100,3,13098,1404,22,0.276595745,4,1,63.63636364,532490,0,1,1,18.8970600314312
"1279",1,0,50,6,13187,287,24,0.255319149,4,1,63.63636364,3334108,5,1,0,18.8970600314312
"1280",1,0,12.5,16,12434,4657,71,0.574468085,2,1,81.81818182,387634,9,1,0,18.8970600314312
"1281",2,1,66.66666667,6,14916,4081,8,0.106382979,8,2,27.27272727,234706,4,0,0,18.8970600314312
"1282",1,1,63.63636364,22,10825,171,154,0.85106383,1,1,90.90909091,3142110,4,1,1,18.8970600314312
"1283",1,1,66.66666667,6,9862,992,13,0.212765957,5,1,54.54545455,665179,4,1,1,18.8970600314312
"1284",2,0,26.08695652,23,12495,2618,100,0.510638298,2,2,81.81818182,58081,8,1,0,18.8970600314312
"1285",2,1,44.44444444,9,10251,9104,18,0.191489362,5,2,54.54545455,328016,6,1,1,18.8970600314312
"1286",1,1,42.85714286,7,13771,2460,37,0.170212766,4,1,63.63636364,474426,6,1,1,18.8970600314312
"1287",1,1,33.33333333,6,14780,8395,14,0.106382979,6,1,45.45454545,26891,7,0,0,18.8970600314312
"1288",2,1,35.71428571,28,16708,1327,0,0,1,2,90.90909091,134732,7,1,1,18.8970600314312
"1289",2,0,25,8,12729,1824,41,0.382978723,3,2,72.72727273,67260,8,1,0,18.8970600314312
"1290",1,1,75,8,13040,7247,15,0.29787234,4,1,63.63636364,1736626,3,1,1,18.8970600314312
"1291",2,1,50,8,11030,1767,6,0.106382979,8,2,27.27272727,627772,5,0,0,18.8970600314312
"1292",1,1,66.66666667,3,13818,856,17,0.170212766,5,1,54.54545455,637313,4,1,1,18.8970600314312
"1293",1,0,26.92307692,26,9523,66,97,0.893617021,1,1,90.90909091,1907234,8,1,0,18.8970600314312
"1294",1,1,64.51612903,31,12372,2846,56,0.638297872,2,1,81.81818182,176577,4,1,1,18.8970600314312
"1295",2,0,0,3,17260,2564,0,0,3,2,72.72727273,31718,10,1,0,18.8970600314312
"1296",1,1,47.82608696,23,16116,126,3,0.063829787,1,1,90.90909091,473479,6,1,1,18.8970600314312
"1297",2,0,40,5,13921,5826,11,0.170212766,6,2,45.45454545,176898,6,0,1,18.8970600314312
"1298",1,1,69.56521739,23,12184,240,630,0.957446809,1,1,90.90909091,5545703,4,1,1,18.8970600314312
"1299",2,0,38.88888889,18,10824,1173,205,0.914893617,1,2,90.90909091,779366,7,1,0,18.8970600314312
"1300",2,1,33.33333333,6,14609,3789,7,0.127659574,7,2,36.36363636,245940,7,0,0,18.8970600314312
"1301",2,0,0,5,17787,4245,0,0,7,2,36.36363636,31658,10,0,1,18.8970600314312
"1302",1,1,28.57142857,7,13379,2327,79,0.212765957,3,1,72.72727273,386985,8,1,1,18.8970600314312
"1303",2,1,25,4,11081,3038,10,0.191489362,6,2,45.45454545,311688,8,0,0,13.8565663313639
"1304",2,1,66.66666667,6,16438,858,1,0.021276596,6,2,45.45454545,193579,4,0,0,13.8565663313639
"1305",2,0,39.28571429,28,12665,12466,92,0.404255319,2,2,81.81818182,98838,7,1,0,13.8565663313639
"1306",2,0,39.28571429,28,16653,1226,92,0.404255319,3,2,81.81818182,98838,7,1,0,13.8565663313639
"1307",1,1,71.42857143,28,10463,2556,63,0.340425532,2,1,81.81818182,1527212,3,1,1,13.8565663313639
"1308",2,1,34.7826087,23,12556,472,35,0.489361702,2,2,81.81818182,658340,7,1,1,13.8565663313639
"1309",1,1,66.66666667,6,13192,1326,23,0.255319149,4,1,63.63636364,575477,4,1,1,13.8565663313639
"1310",2,0,43.47826087,23,9724,646,85,0.617021277,2,2,81.81818182,951371,6,1,0,13.8565663313639
"1311",2,0,44.44444444,9,13920,1570,11,0.170212766,6,2,45.45454545,981893,6,0,1,13.8565663313639
"1312",1,1,41.17647059,17,17717,266,5,0.063829787,7,1,36.36363636,1603372,6,0,0,13.8565663313639
"1313",1,1,41.17647059,17,16167,266,5,0.063829787,7,1,36.36363636,1603372,6,0,0,13.8565663313639
"1314",1,0,22.72727273,22,12405,48,72,0.595744681,2,1,81.81818182,26453163,8,1,0,13.8565663313639
"1315",2,1,50,2,11722,8298,4,0.085106383,9,2,18.18181818,77012,5,0,0,13.8565663313639
"1316",1,1,46.875,32,12339,6042,90,0.659574468,1,1,90.90909091,191822,6,1,1,13.8565663313639
"1317",1,1,28.57142857,7,9649,452,15,0.234042553,5,1,54.54545455,2652884,8,1,1,13.8565663313639
"1318",1,1,56.66666667,30,12265,3591,254,0.787234043,1,1,90.90909091,441284,5,1,1,13.8565663313639
"1319",2,0,88.88888889,9,11879,4326,5,0.063829787,9,2,18.18181818,232861,2,0,1,13.8565663313639
"1320",2,1,25,4,15034,14359,6,0.106382979,8,2,27.27272727,20090,8,0,0,13.8565663313639
"1321",1,1,59.09090909,22,12243,442,234,0.829787234,1,1,90.90909091,2653179,5,1,1,13.8565663313639
"1322",1,0,47.82608696,23,9982,602,144,0.574468085,1,1,90.90909091,937789,6,1,0,13.8565663313639
"1323",2,1,60,5,12891,423,40,0.319148936,3,2,72.72727273,701853,4,1,1,13.8565663313639
"1324",1,1,40,15,13458,8493,17,0.212765957,5,1,54.54545455,157924,6,1,1,13.8565663313639
"1325",1,1,40,15,17685,3837,17,0.212765957,10,1,54.54545455,157924,6,1,1,13.8565663313639
"1326",2,1,38.46153846,13,11842,7783,31,0.361702128,3,2,72.72727273,533078,7,1,1,13.8565663313639
"1327",2,0,36.84210526,19,12541,2876,52,0.489361702,2,2,81.81818182,733266,7,1,0,13.8565663313639
"1328",2,1,36.84210526,19,12541,2876,52,0.489361702,2,2,81.81818182,733266,7,1,1,13.8565663313639
"1329",2,0,45.45454545,33,10510,181,347,0.914893617,1,2,90.90909091,6999694,6,1,0,13.8565663313639
"1330",2,0,25,4,15565,5869,10,0.063829787,8,2,27.27272727,125586,8,0,1,13.8565663313639
"1331",2,0,25,4,15565,5869,10,0.063829787,8,2,27.27272727,125586,8,0,1,13.8565663313639
"1332",2,1,47.61904762,21,10814,472,560,0.978723404,1,2,90.90909091,1888389,6,1,1,13.8565663313639
"1333",2,0,33.33333333,3,13489,2247,14,0.212765957,5,2,54.54545455,592734,7,1,0,13.8565663313639
"1334",2,1,33.33333333,3,13489,2247,14,0.212765957,5,2,54.54545455,592734,7,1,1,13.8565663313639
"1335",2,0,33.33333333,3,13489,2247,14,0.212765957,5,2,54.54545455,592734,7,1,0,13.8565663313639
"1336",3,0,59.09090909,22,10787,545,160,0.872340426,1,3,90.90909091,2413012,5,1,0,13.8565663313639
"1337",1,1,72.72727273,11,9807,1455,20,0.170212766,5,1,54.54545455,714533,3,1,1,13.8565663313639
"1338",2,1,25,4,10471,7440,12,0.170212766,6,2,45.45454545,489804,8,0,0,13.8565663313639
"1339",2,1,55,20,12342,94,77,0.659574468,2,2,81.81818182,1245716,5,1,1,13.8565663313639
"1340",1,0,58.33333333,12,14749,8536,21,0.106382979,5,1,54.54545455,46993,5,1,0,13.8565663313639
"1341",2,0,45.45454545,33,10023,295,260,0.957446809,1,2,90.90909091,2044184,6,1,0,13.8565663313639
"1342",2,1,16.66666667,6,14732,2149,42,0.106382979,4,2,63.63636364,332540,9,1,1,13.8565663313639
"1343",1,1,60,20,12383,2469,79,0.617021277,2,1,81.81818182,527315,4,1,1,13.8565663313639
"1344",1,1,18.75,16,16291,573,1,0.021276596,1,1,90.90909091,327103,9,1,1,13.8565663313639
"1345",2,1,28.57142857,7,13191,5096,23,0.255319149,4,2,63.63636364,136154,8,1,1,13.8565663313639
"1346",1,1,41.66666667,12,12125,12771,0,0,3,1,72.72727273,27177,6,1,1,13.8565663313639
"1347",2,1,66.66666667,6,13492,143,14,0.212765957,5,2,54.54545455,2266532,4,1,1,13.8565663313639
"1348",1,1,40,5,10591,6139,51,0.212765957,3,1,72.72727273,103558,6,1,1,13.8565663313639
"1349",3,1,25,4,10367,6192,27,0.340425532,3,3,72.72727273,69094,8,1,1,13.8565663313639
"1350",3,1,37.5,8,13521,3365,13,0.212765957,5,3,54.54545455,339035,7,1,1,13.8565663313639
"1351",3,1,20,5,11325,839,56,0.191489362,3,3,72.72727273,1469589,8,1,1,13.8565663313639
"1352",3,1,0,3,16363,718,2,0.042553191,7,3,36.36363636,1225467,10,0,0,13.8565663313639
"1353",2,1,25,4,11081,3038,10,0.191489362,6,2,45.45454545,311688,8,0,0,19.8690183494779
"1354",2,0,33.33333333,9,12829,4439,36,0.340425532,3,2,72.72727273,60514,7,1,0,19.8690183494779
"1355",1,0,37.5,8,17742,4019,5,0.085106383,4,1,63.63636364,83498,7,1,0,19.8690183494779
"1356",1,1,57.89473684,19,9518,79,3151,0.978723404,1,1,90.90909091,16622562,5,1,1,19.8690183494779
"1357",1,1,59.25925926,27,11595,730,109,0.489361702,2,1,81.81818182,2012704,5,1,1,19.8690183494779
"1358",2,1,66.66666667,6,10358,3435,7,0.106382979,8,2,27.27272727,265520,4,0,0,19.8690183494779
"1359",1,0,84.61538462,26,12621,5055,68,0.425531915,2,1,81.81818182,297896,2,1,0,19.8690183494779
"1360",1,0,12.5,8,14408,10169,11,0.127659574,6,1,45.45454545,249648,9,0,1,19.8690183494779
"1361",2,0,28,25,9698,633,126,0.723404255,1,2,90.90909091,935518,8,1,0,19.8690183494779
"1362",1,0,50,16,9522,46,341,0.936170213,1,1,90.90909091,15125504,5,1,0,19.8690183494779
"1363",2,1,57.69230769,26,10102,154,56,0.361702128,2,2,81.81818182,6402306,5,1,1,19.8690183494779
"1364",1,1,87.5,8,10876,1588,26,0.319148936,3,1,72.72727273,915561,2,1,1,19.8690183494779
"1365",2,1,58.06451613,31,9870,681,308,0.936170213,1,2,90.90909091,2143096,5,1,1,19.8690183494779
"1366",1,0,13.04347826,23,10481,274,272,0.914893617,1,1,90.90909091,1697886,9,1,0,19.8690183494779
"1367",2,0,50,6,11077,143,18,0.255319149,4,2,63.63636364,4243625,5,1,0,19.8690183494779
"1368",1,0,42.85714286,7,16333,671,1,0.021276596,5,1,54.54545455,364220,6,1,0,19.8690183494779
"1369",1,1,60,5,11014,3510,25,0.319148936,3,1,72.72727273,525528,4,1,1,19.8690183494779
"1370",2,1,60,15,11130,4103,17,0.255319149,4,2,63.63636364,253047,4,1,1,19.8690183494779
"1371",1,0,100,2,13533,1142,12,0.212765957,5,1,54.54545455,610174,0,1,0,19.8690183494779
"1372",2,0,25,4,11081,3038,10,0.191489362,6,2,45.45454545,311688,8,0,1,38.8920222756419
"1373",2,0,70,10,16117,128,4,0.063829787,4,2,63.63636364,2411614,3,1,0,38.8920222756419
"1374",2,0,16.66666667,6,11219,2237,19,0.255319149,4,2,63.63636364,596943,9,1,0,38.8920222756419
"1375",2,1,38.46153846,26,9730,6494,101,0.723404255,1,2,90.90909091,1656475,7,1,1,38.8920222756419
"1376",1,1,64.28571429,28,9846,2625,93,0.744680851,1,1,90.90909091,481591,4,1,1,38.8920222756419
"1377",2,1,50,6,10071,2384,21,0.276595745,4,2,63.63636364,465910,5,1,1,38.8920222756419
"1378",1,0,12.5,8,14408,10169,11,0.127659574,6,1,45.45454545,249648,9,0,1,38.8920222756419
"1379",2,0,71.42857143,7,13417,4526,22,0.212765957,4,2,63.63636364,115832,3,1,0,38.8920222756419
"1380",1,0,40.90909091,22,10901,7857,61,0.489361702,2,1,81.81818182,584163,6,1,0,38.8920222756419
"1381",1,0,20,5,10156,6950,8,0.042553191,4,1,63.63636364,66187,8,1,0,38.8920222756419
"1382",2,0,54.54545455,11,9710,12077,18,0.212765957,4,2,63.63636364,515331,5,1,0,38.8920222756419
"1383",1,0,45.45454545,33,12298,295,814,0.723404255,1,1,90.90909091,716342,6,1,0,38.8920222756419
"1384",2,0,20.83333333,24,18132,6210,2,0.021276596,1,2,90.90909091,198920,8,1,0,38.8920222756419
"1385",2,0,62.5,8,10598,1636,21,0.170212766,5,2,54.54545455,260441,4,1,0,38.8920222756419
"1386",2,0,60,5,11338,248,20,0.29787234,4,2,63.63636364,3522139,4,1,0,38.8920222756419
"1387",2,0,75,8,16121,137,2,0.042553191,9,2,18.18181818,2015627,3,0,1,38.8920222756419
"1388",2,1,40,5,12927,554,24,0.319148936,3,2,72.72727273,1914949,6,1,1,38.8920222756419
"1389",2,1,58.33333333,12,10122,2570,28,0.276595745,3,2,72.72727273,466904,5,1,1,23.9840982143346
"1390",1,1,66.66666667,3,13051,5879,52,0.276595745,3,1,72.72727273,114087,4,1,1,23.9840982143346
"1391",1,1,57.14285714,28,9656,414,124,0.574468085,1,1,90.90909091,2545184,5,1,1,23.9840982143346
"1392",2,1,42.85714286,21,9677,2466,125,0.340425532,2,2,81.81818182,1278967,6,1,1,23.9840982143346
"1393",2,1,31.03448276,29,12287,2630,149,0.744680851,1,2,90.90909091,1535786,7,1,1,23.9840982143346
"1394",1,1,52.17391304,23,12504,806,72,0.510638298,2,1,81.81818182,618415,5,1,1,23.9840982143346
"1395",5,1,14.81481481,27,13565,3320,113,0.191489362,2,5,81.81818182,52230,9,1,1,23.9840982143346
"1396",1,1,45.16129032,31,12806,8170,130,0.340425532,2,1,81.81818182,1430354,6,1,1,23.9840982143346
"1397",11,0,19.04761905,21,15812,NA,1,0.021276596,2,11,0,28136,9,0,1,23.9840982143346
"1398",1,1,14.81481481,27,16804,8931,2,0.042553191,1,1,90.90909091,35162,9,1,1,23.9840982143346
"1399",2,1,33.33333333,30,17689,8141,178,0.468085106,3,2,90.90909091,87642,7,1,1,23.9840982143346
"1400",2,1,33.33333333,30,9947,4463,178,0.468085106,1,2,90.90909091,87642,7,1,1,23.9840982143346
"1401",11,1,53.33333333,15,16471,910,2,0.021276596,2,11,0,422949,5,0,0,23.9840982143346
"1402",4,1,26.92307692,26,10461,98,47,0.531914894,2,4,81.81818182,1567991,8,1,1,23.9840982143346
"1403",3,1,23.07692308,26,10152,2981,54,0.425531915,2,3,81.81818182,156101,8,1,1,23.9840982143346
"1404",2,1,18.18181818,22,9798,581,66,0.617021277,2,2,81.81818182,1343686,9,1,1,23.9840982143346
